episode_id,station_id,fault_type,parameters,start_index,end_index,start_timestamp,end_timestamp,seed
AWS-BHO-030:71003:0019,AWS-BHO-030,frozen_value,"[""pressure_hpa""]",145,151,2025-01-07 01:00:00,2025-01-07 07:00:00,71003
AWS-BHO-030:71003:0020,AWS-BHO-030,frozen_value,"[""temperature_c""]",571,577,2025-01-24 19:00:00,2025-01-25 01:00:00,71003
AWS-BHO-030:71003:0021,AWS-BHO-030,drift,"[""pressure_hpa""]",418,452,2025-01-18 10:00:00,2025-01-19 20:00:00,71003
AWS-BHO-030:71003:0022,AWS-BHO-030,drift,"[""pressure_hpa""]",932,971,2025-02-08 20:00:00,2025-02-10 11:00:00,71003
AWS-BHO-030:71003:0023,AWS-BHO-030,drift,"[""pressure_hpa""]",290,310,2025-01-13 02:00:00,2025-01-13 22:00:00,71003
AWS-BHO-030:71003:0024,AWS-BHO-030,drift,"[""humidity_pct""]",1084,1114,2025-02-15 04:00:00,2025-02-16 10:00:00,71003
AWS-BHO-030:71003:0025,AWS-BHO-030,drift,"[""humidity_pct""]",577,603,2025-01-25 01:00:00,2025-01-26 03:00:00,71003
AWS-BHO-030:71003:0026,AWS-BHO-030,drift,"[""pressure_hpa""]",872,892,2025-02-06 08:00:00,2025-02-07 04:00:00,71003
AWS-BHO-030:71003:0027,AWS-BHO-030,drift,"[""humidity_pct""]",854,883,2025-02-05 14:00:00,2025-02-06 19:00:00,71003
AWS-BHO-030:71003:0028,AWS-BHO-030,drift,"[""pressure_hpa""]",198,225,2025-01-09 06:00:00,2025-01-10 09:00:00,71003
AWS-BHO-030:71003:0029,AWS-BHO-030,drift,"[""temperature_c""]",1868,1913,2025-03-19 20:00:00,2025-03-21 17:00:00,71003
AWS-BHO-030:71003:0030,AWS-BHO-030,drift,"[""pressure_hpa""]",1685,1722,2025-03-12 05:00:00,2025-03-13 18:00:00,71003
AWS-BHO-030:71003:0031,AWS-BHO-030,dropout,"[""humidity_pct""]",1348,1348,2025-02-26 04:00:00,2025-02-26 04:00:00,71003
AWS-BHO-030:71003:0032,AWS-BHO-030,dropout,"[""pressure_hpa""]",809,809,2025-02-03 17:00:00,2025-02-03 17:00:00,71003
AWS-BHO-030:71003:0033,AWS-BHO-030,dropout,"[""temperature_c""]",1388,1388,2025-02-27 20:00:00,2025-02-27 20:00:00,71003
AWS-BHO-030:71003:0034,AWS-BHO-030,dropout,"[""temperature_c""]",181,181,2025-01-08 13:00:00,2025-01-08 13:00:00,71003
AWS-BHO-030:71003:0035,AWS-BHO-030,dropout,"[""humidity_pct""]",379,379,2025-01-16 19:00:00,2025-01-16 19:00:00,71003
AWS-BHO-030:71003:0036,AWS-BHO-030,dropout,"[""pressure_hpa""]",2045,2045,2025-03-27 05:00:00,2025-03-27 05:00:00,71003
AWS-BHO-030:71003:0037,AWS-BHO-030,dropout,"[""pressure_hpa""]",1747,1747,2025-03-14 19:00:00,2025-03-14 19:00:00,71003
AWS-BHO-030:71003:0038,AWS-BHO-030,dropout,"[""temperature_c""]",1521,1521,2025-03-05 09:00:00,2025-03-05 09:00:00,71003
AWS-BHO-030:71003:0039,AWS-BHO-030,dropout,"[""pressure_hpa""]",1176,1176,2025-02-19 00:00:00,2025-02-19 00:00:00,71003
AWS-BHO-030:71003:0040,AWS-BHO-030,dropout,"[""pressure_hpa""]",453,453,2025-01-19 21:00:00,2025-01-19 21:00:00,71003
AWS-BHO-030:71003:0041,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",2035,2039,2025-03-26 19:00:00,2025-03-26 23:00:00,71003
AWS-BHO-030:71003:0042,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",815,819,2025-02-03 23:00:00,2025-02-04 03:00:00,71003
AWS-BHO-030:71003:0043,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1973,1976,2025-03-24 05:00:00,2025-03-24 08:00:00,71003
AWS-BHO-030:71003:0044,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",733,736,2025-01-31 13:00:00,2025-01-31 16:00:00,71003
AWS-BHO-030:71003:0045,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1398,1402,2025-02-28 06:00:00,2025-02-28 10:00:00,71003
AWS-BHO-030:71003:0046,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",719,721,2025-01-30 23:00:00,2025-01-31 01:00:00,71003
AWS-BHO-030:71003:0047,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1977,1980,2025-03-24 09:00:00,2025-03-24 12:00:00,71003
AWS-BHO-030:71003:0048,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",112,116,2025-01-05 16:00:00,2025-01-05 20:00:00,71003
AWS-BHO-030:71003:0049,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1728,1730,2025-03-14 00:00:00,2025-03-14 02:00:00,71003
AWS-BHO-030:71003:0050,AWS-BHO-030,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",503,507,2025-01-21 23:00:00,2025-01-22 03:00:00,71003
AWS-BHO-030:71003:0051,AWS-BHO-030,sensor_fail_low,"[""humidity_pct""]",344,347,2025-01-15 08:00:00,2025-01-15 11:00:00,71003
AWS-BHO-030:71003:0052,AWS-BHO-030,sensor_fail_low,"[""temperature_c""]",1612,1615,2025-03-09 04:00:00,2025-03-09 07:00:00,71003
AWS-BHO-030:71003:0053,AWS-BHO-030,sensor_fail_low,"[""humidity_pct""]",1048,1051,2025-02-13 16:00:00,2025-02-13 19:00:00,71003
AWS-BHO-030:71003:0054,AWS-BHO-030,sensor_fail_low,"[""humidity_pct""]",832,835,2025-02-04 16:00:00,2025-02-04 19:00:00,71003
AWS-BHO-030:71003:0055,AWS-BHO-030,sensor_fail_low,"[""pressure_hpa""]",1515,1518,2025-03-05 03:00:00,2025-03-05 06:00:00,71003
AWS-BHO-030:71003:0056,AWS-BHO-030,sensor_fail_low,"[""temperature_c""]",1706,1709,2025-03-13 02:00:00,2025-03-13 05:00:00,71003
AWS-BHO-030:71003:0057,AWS-BHO-030,sensor_fail_low,"[""humidity_pct""]",202,205,2025-01-09 10:00:00,2025-01-09 13:00:00,71003
AWS-BHO-030:71003:0058,AWS-BHO-030,sensor_fail_low,"[""temperature_c""]",1624,1627,2025-03-09 16:00:00,2025-03-09 19:00:00,71003
AWS-BHO-030:71003:0059,AWS-BHO-030,sensor_fail_low,"[""humidity_pct""]",189,192,2025-01-08 21:00:00,2025-01-09 00:00:00,71003
AWS-BHO-030:71003:0060,AWS-BHO-030,sensor_fail_low,"[""pressure_hpa""]",553,556,2025-01-24 01:00:00,2025-01-24 04:00:00,71003
AWS-BHO-030:71003:0061,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",168,173,2025-01-08 00:00:00,2025-01-08 05:00:00,71003
AWS-BHO-030:71003:0062,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",136,143,2025-01-06 16:00:00,2025-01-06 23:00:00,71003
AWS-BHO-030:71003:0063,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",902,906,2025-02-07 14:00:00,2025-02-07 18:00:00,71003
AWS-BHO-030:71003:0064,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",366,369,2025-01-16 06:00:00,2025-01-16 09:00:00,71003
AWS-BHO-030:71003:0065,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1575,1578,2025-03-07 15:00:00,2025-03-07 18:00:00,71003
AWS-BHO-030:71003:0066,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1017,1023,2025-02-12 09:00:00,2025-02-12 15:00:00,71003
AWS-BHO-030:71003:0067,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1250,1254,2025-02-22 02:00:00,2025-02-22 06:00:00,71003
AWS-BHO-030:71003:0068,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",620,624,2025-01-26 20:00:00,2025-01-27 00:00:00,71003
AWS-BHO-030:71003:0069,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",454,459,2025-01-19 22:00:00,2025-01-20 03:00:00,71003
AWS-BHO-030:71003:0070,AWS-BHO-030,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1117,1120,2025-02-16 13:00:00,2025-02-16 16:00:00,71003
AWS-CHN-024:71007:0001,AWS-CHN-024,spike,"[""pressure_hpa""]",364,364,2025-01-16 04:00:00,2025-01-16 04:00:00,71007
AWS-CHN-024:71007:0002,AWS-CHN-024,spike,"[""pressure_hpa""]",1330,1330,2025-02-25 10:00:00,2025-02-25 10:00:00,71007
AWS-CHN-024:71007:0003,AWS-CHN-024,spike,"[""humidity_pct""]",843,843,2025-02-05 03:00:00,2025-02-05 03:00:00,71007
AWS-CHN-024:71007:0004,AWS-CHN-024,spike,"[""humidity_pct""]",416,416,2025-01-18 08:00:00,2025-01-18 08:00:00,71007
AWS-CHN-024:71007:0005,AWS-CHN-024,spike,"[""pressure_hpa""]",241,241,2025-01-11 01:00:00,2025-01-11 01:00:00,71007
AWS-CHN-024:71007:0006,AWS-CHN-024,spike,"[""temperature_c""]",283,283,2025-01-12 19:00:00,2025-01-12 19:00:00,71007
AWS-CHN-024:71007:0007,AWS-CHN-024,spike,"[""temperature_c""]",221,221,2025-01-10 05:00:00,2025-01-10 05:00:00,71007
AWS-CHN-024:71007:0008,AWS-CHN-024,spike,"[""temperature_c""]",1517,1517,2025-03-05 05:00:00,2025-03-05 05:00:00,71007
AWS-CHN-024:71007:0009,AWS-CHN-024,spike,"[""temperature_c""]",767,767,2025-02-01 23:00:00,2025-02-01 23:00:00,71007
AWS-CHN-024:71007:0010,AWS-CHN-024,spike,"[""humidity_pct""]",51,51,2025-01-03 03:00:00,2025-01-03 03:00:00,71007
AWS-CHN-024:71007:0011,AWS-CHN-024,frozen_value,"[""pressure_hpa""]",1033,1039,2025-02-13 01:00:00,2025-02-13 07:00:00,71007
AWS-CHN-024:71007:0012,AWS-CHN-024,frozen_value,"[""humidity_pct""]",542,549,2025-01-23 14:00:00,2025-01-23 21:00:00,71007
AWS-CHN-024:71007:0013,AWS-CHN-024,frozen_value,"[""temperature_c""]",2063,2071,2025-03-27 23:00:00,2025-03-28 07:00:00,71007
AWS-CHN-024:71007:0014,AWS-CHN-024,frozen_value,"[""humidity_pct""]",1354,1360,2025-02-26 10:00:00,2025-02-26 16:00:00,71007
AWS-CHN-024:71007:0015,AWS-CHN-024,frozen_value,"[""humidity_pct""]",1045,1053,2025-02-13 13:00:00,2025-02-13 21:00:00,71007
AWS-CHN-024:71007:0016,AWS-CHN-024,frozen_value,"[""temperature_c""]",891,898,2025-02-07 03:00:00,2025-02-07 10:00:00,71007
AWS-CHN-024:71007:0017,AWS-CHN-024,frozen_value,"[""humidity_pct""]",1552,1558,2025-03-06 16:00:00,2025-03-06 22:00:00,71007
AWS-CHN-024:71007:0018,AWS-CHN-024,frozen_value,"[""humidity_pct""]",1205,1212,2025-02-20 05:00:00,2025-02-20 12:00:00,71007
AWS-CHN-024:71007:0019,AWS-CHN-024,frozen_value,"[""temperature_c""]",1887,1895,2025-03-20 15:00:00,2025-03-20 23:00:00,71007
AWS-CHN-024:71007:0020,AWS-CHN-024,frozen_value,"[""pressure_hpa""]",1843,1850,2025-03-18 19:00:00,2025-03-19 02:00:00,71007
AWS-CHN-024:71007:0021,AWS-CHN-024,drift,"[""temperature_c""]",286,313,2025-01-12 22:00:00,2025-01-14 01:00:00,71007
AWS-CHN-024:71007:0022,AWS-CHN-024,drift,"[""humidity_pct""]",1842,1882,2025-03-18 18:00:00,2025-03-20 10:00:00,71007
AWS-CHN-024:71007:0023,AWS-CHN-024,drift,"[""pressure_hpa""]",523,547,2025-01-22 19:00:00,2025-01-23 19:00:00,71007
AWS-CHN-024:71007:0024,AWS-CHN-024,drift,"[""humidity_pct""]",1609,1629,2025-03-09 01:00:00,2025-03-09 21:00:00,71007
AWS-CHN-024:71007:0025,AWS-CHN-024,drift,"[""temperature_c""]",491,533,2025-01-21 11:00:00,2025-01-23 05:00:00,71007
AWS-CHN-024:71007:0026,AWS-CHN-024,drift,"[""temperature_c""]",2095,2118,2025-03-29 07:00:00,2025-03-30 06:00:00,71007
AWS-CHN-024:71007:0027,AWS-CHN-024,drift,"[""humidity_pct""]",1363,1383,2025-02-26 19:00:00,2025-02-27 15:00:00,71007
AWS-CHN-024:71007:0028,AWS-CHN-024,drift,"[""pressure_hpa""]",1378,1417,2025-02-27 10:00:00,2025-03-01 01:00:00,71007
AWS-CHN-024:71007:0029,AWS-CHN-024,drift,"[""pressure_hpa""]",2010,2041,2025-03-25 18:00:00,2025-03-27 01:00:00,71007
AWS-CHN-024:71007:0030,AWS-CHN-024,drift,"[""pressure_hpa""]",54,78,2025-01-03 06:00:00,2025-01-04 06:00:00,71007
AWS-CHN-024:71007:0031,AWS-CHN-024,dropout,"[""humidity_pct""]",1927,1927,2025-03-22 07:00:00,2025-03-22 07:00:00,71007
AWS-CHN-024:71007:0032,AWS-CHN-024,dropout,"[""pressure_hpa""]",1882,1882,2025-03-20 10:00:00,2025-03-20 10:00:00,71007
AWS-CHN-024:71007:0033,AWS-CHN-024,dropout,"[""temperature_c""]",1142,1142,2025-02-17 14:00:00,2025-02-17 14:00:00,71007
AWS-CHN-024:71007:0034,AWS-CHN-024,dropout,"[""temperature_c""]",415,415,2025-01-18 07:00:00,2025-01-18 07:00:00,71007
AWS-CHN-024:71007:0035,AWS-CHN-024,dropout,"[""temperature_c""]",2078,2078,2025-03-28 14:00:00,2025-03-28 14:00:00,71007
AWS-CHN-024:71007:0036,AWS-CHN-024,dropout,"[""temperature_c""]",1365,1365,2025-02-26 21:00:00,2025-02-26 21:00:00,71007
AWS-CHN-024:71007:0037,AWS-CHN-024,dropout,"[""pressure_hpa""]",848,848,2025-02-05 08:00:00,2025-02-05 08:00:00,71007
AWS-CHN-024:71007:0038,AWS-CHN-024,dropout,"[""humidity_pct""]",2054,2054,2025-03-27 14:00:00,2025-03-27 14:00:00,71007
AWS-CHN-024:71007:0039,AWS-CHN-024,dropout,"[""humidity_pct""]",484,484,2025-01-21 04:00:00,2025-01-21 04:00:00,71007
AWS-CHN-024:71007:0040,AWS-CHN-024,dropout,"[""temperature_c""]",1754,1754,2025-03-15 02:00:00,2025-03-15 02:00:00,71007
AWS-CHN-024:71007:0041,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",772,774,2025-02-02 04:00:00,2025-02-02 06:00:00,71007
AWS-CHN-024:71007:0042,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1176,1178,2025-02-19 00:00:00,2025-02-19 02:00:00,71007
AWS-CHN-024:71007:0043,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1686,1688,2025-03-12 06:00:00,2025-03-12 08:00:00,71007
AWS-CHN-024:71007:0044,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1297,1301,2025-02-24 01:00:00,2025-02-24 05:00:00,71007
AWS-CHN-024:71007:0045,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",948,952,2025-02-09 12:00:00,2025-02-09 16:00:00,71007
AWS-CHN-024:71007:0046,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1989,1993,2025-03-24 21:00:00,2025-03-25 01:00:00,71007
AWS-CHN-024:71007:0047,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",83,85,2025-01-04 11:00:00,2025-01-04 13:00:00,71007
AWS-CHN-024:71007:0048,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1712,1714,2025-03-13 08:00:00,2025-03-13 10:00:00,71007
AWS-CHN-024:71007:0049,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",322,325,2025-01-14 10:00:00,2025-01-14 13:00:00,71007
AWS-CHN-024:71007:0050,AWS-CHN-024,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1260,1264,2025-02-22 12:00:00,2025-02-22 16:00:00,71007
AWS-CHN-024:71007:0051,AWS-CHN-024,sensor_fail_low,"[""humidity_pct""]",1509,1512,2025-03-04 21:00:00,2025-03-05 00:00:00,71007
AWS-CHN-024:71007:0052,AWS-CHN-024,sensor_fail_low,"[""humidity_pct""]",1908,1911,2025-03-21 12:00:00,2025-03-21 15:00:00,71007
AWS-CHN-024:71007:0053,AWS-CHN-024,sensor_fail_low,"[""pressure_hpa""]",659,662,2025-01-28 11:00:00,2025-01-28 14:00:00,71007
AWS-CHN-024:71007:0054,AWS-CHN-024,sensor_fail_low,"[""humidity_pct""]",1743,1746,2025-03-14 15:00:00,2025-03-14 18:00:00,71007
AWS-CHN-024:71007:0055,AWS-CHN-024,sensor_fail_low,"[""humidity_pct""]",1216,1219,2025-02-20 16:00:00,2025-02-20 19:00:00,71007
AWS-CHN-024:71007:0056,AWS-CHN-024,sensor_fail_low,"[""pressure_hpa""]",874,877,2025-02-06 10:00:00,2025-02-06 13:00:00,71007
AWS-CHN-024:71007:0057,AWS-CHN-024,sensor_fail_low,"[""humidity_pct""]",72,75,2025-01-04 00:00:00,2025-01-04 03:00:00,71007
AWS-CHN-024:71007:0058,AWS-CHN-024,sensor_fail_low,"[""humidity_pct""]",1567,1570,2025-03-07 07:00:00,2025-03-07 10:00:00,71007
AWS-CHN-024:71007:0059,AWS-CHN-024,sensor_fail_low,"[""temperature_c""]",1253,1256,2025-02-22 05:00:00,2025-02-22 08:00:00,71007
AWS-CHN-024:71007:0060,AWS-CHN-024,sensor_fail_low,"[""temperature_c""]",1190,1193,2025-02-19 14:00:00,2025-02-19 17:00:00,71007
AWS-CHN-024:71007:0061,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",133,139,2025-01-06 13:00:00,2025-01-06 19:00:00,71007
AWS-CHN-024:71007:0062,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1801,1808,2025-03-17 01:00:00,2025-03-17 08:00:00,71007
AWS-CHN-024:71007:0063,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",341,345,2025-01-15 05:00:00,2025-01-15 09:00:00,71007
AWS-CHN-024:71007:0064,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1698,1702,2025-03-12 18:00:00,2025-03-12 22:00:00,71007
AWS-CHN-024:71007:0065,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",450,455,2025-01-19 18:00:00,2025-01-19 23:00:00,71007
AWS-CHN-024:71007:0066,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1778,1782,2025-03-16 02:00:00,2025-03-16 06:00:00,71007
AWS-CHN-024:71007:0067,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1124,1130,2025-02-16 20:00:00,2025-02-17 02:00:00,71007
AWS-CHN-024:71007:0068,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",910,917,2025-02-07 22:00:00,2025-02-08 05:00:00,71007
AWS-CHN-024:71007:0069,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1421,1425,2025-03-01 05:00:00,2025-03-01 09:00:00,71007
AWS-CHN-024:71007:0070,AWS-CHN-024,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",677,680,2025-01-29 05:00:00,2025-01-29 08:00:00,71007
AWS-DEL-011:71011:0001,AWS-DEL-011,spike,"[""pressure_hpa""]",1992,1992,2025-03-25 00:00:00,2025-03-25 00:00:00,71011
AWS-DEL-011:71011:0002,AWS-DEL-011,spike,"[""pressure_hpa""]",1304,1304,2025-02-24 08:00:00,2025-02-24 08:00:00,71011
AWS-DEL-011:71011:0003,AWS-DEL-011,spike,"[""pressure_hpa""]",2072,2072,2025-03-28 08:00:00,2025-03-28 08:00:00,71011
AWS-DEL-011:71011:0004,AWS-DEL-011,spike,"[""pressure_hpa""]",1195,1195,2025-02-19 19:00:00,2025-02-19 19:00:00,71011
AWS-DEL-011:71011:0005,AWS-DEL-011,spike,"[""temperature_c""]",593,593,2025-01-25 17:00:00,2025-01-25 17:00:00,71011
AWS-DEL-011:71011:0006,AWS-DEL-011,spike,"[""temperature_c""]",1158,1158,2025-02-18 06:00:00,2025-02-18 06:00:00,71011
AWS-DEL-011:71011:0007,AWS-DEL-011,spike,"[""temperature_c""]",1659,1659,2025-03-11 03:00:00,2025-03-11 03:00:00,71011
AWS-DEL-011:71011:0008,AWS-DEL-011,spike,"[""temperature_c""]",842,842,2025-02-05 02:00:00,2025-02-05 02:00:00,71011
AWS-DEL-011:71011:0009,AWS-DEL-011,spike,"[""pressure_hpa""]",1659,1659,2025-03-11 03:00:00,2025-03-11 03:00:00,71011
AWS-DEL-011:71011:0010,AWS-DEL-011,spike,"[""pressure_hpa""]",1529,1529,2025-03-05 17:00:00,2025-03-05 17:00:00,71011
AWS-DEL-011:71011:0011,AWS-DEL-011,frozen_value,"[""temperature_c""]",530,538,2025-01-23 02:00:00,2025-01-23 10:00:00,71011
AWS-DEL-011:71011:0012,AWS-DEL-011,frozen_value,"[""pressure_hpa""]",64,72,2025-01-03 16:00:00,2025-01-04 00:00:00,71011
AWS-DEL-011:71011:0013,AWS-DEL-011,frozen_value,"[""temperature_c""]",1078,1085,2025-02-14 22:00:00,2025-02-15 05:00:00,71011
AWS-DEL-011:71011:0014,AWS-DEL-011,frozen_value,"[""humidity_pct""]",107,115,2025-01-05 11:00:00,2025-01-05 19:00:00,71011
AWS-DEL-011:71011:0015,AWS-DEL-011,frozen_value,"[""pressure_hpa""]",755,763,2025-02-01 11:00:00,2025-02-01 19:00:00,71011
AWS-DEL-011:71011:0016,AWS-DEL-011,frozen_value,"[""humidity_pct""]",145,153,2025-01-07 01:00:00,2025-01-07 09:00:00,71011
AWS-DEL-011:71011:0017,AWS-DEL-011,frozen_value,"[""humidity_pct""]",1407,1414,2025-02-28 15:00:00,2025-02-28 22:00:00,71011
AWS-DEL-011:71011:0018,AWS-DEL-011,frozen_value,"[""humidity_pct""]",1951,1957,2025-03-23 07:00:00,2025-03-23 13:00:00,71011
AWS-DEL-011:71011:0019,AWS-DEL-011,frozen_value,"[""pressure_hpa""]",2024,2030,2025-03-26 08:00:00,2025-03-26 14:00:00,71011
AWS-DEL-011:71011:0020,AWS-DEL-011,frozen_value,"[""humidity_pct""]",502,510,2025-01-21 22:00:00,2025-01-22 06:00:00,71011
AWS-DEL-011:71011:0021,AWS-DEL-011,drift,"[""pressure_hpa""]",1706,1727,2025-03-13 02:00:00,2025-03-13 23:00:00,71011
AWS-DEL-011:71011:0022,AWS-DEL-011,drift,"[""temperature_c""]",35,71,2025-01-02 11:00:00,2025-01-03 23:00:00,71011
AWS-DEL-011:71011:0023,AWS-DEL-011,drift,"[""temperature_c""]",2024,2065,2025-03-26 08:00:00,2025-03-28 01:00:00,71011
AWS-DEL-011:71011:0024,AWS-DEL-011,drift,"[""pressure_hpa""]",966,992,2025-02-10 06:00:00,2025-02-11 08:00:00,71011
AWS-DEL-011:71011:0025,AWS-DEL-011,drift,"[""temperature_c""]",1888,1924,2025-03-20 16:00:00,2025-03-22 04:00:00,71011
AWS-DEL-011:71011:0026,AWS-DEL-011,drift,"[""pressure_hpa""]",667,712,2025-01-28 19:00:00,2025-01-30 16:00:00,71011
AWS-DEL-011:71011:0027,AWS-DEL-011,drift,"[""pressure_hpa""]",1861,1905,2025-03-19 13:00:00,2025-03-21 09:00:00,71011
